Id,Title,Description,Event Type,Event Date,Reported By,Received Date,Latitude,Longitude,City,State,Airport,Region,Reporting Facility,Aircraft Type,Departure,Arrival,Diverted To,POB,Injury Type,Injuries Minor,Injuries Serious,Fatalities,Injuries Unknown,Uninjured,POB Unknown,Damage Type,MessageText,MessageText,,,,,,,
565254,"MEDICAL EMERGENCY - PASSENGER | ENY3687 | KILLEEN, TX (ILE) 03-14-2019 1237Z",,MEDICAL EMERGENCY - PASSENGER,3/14/2019 12:37,,,31.0858326,-97.68650055,KILLEEN,TX,ILE,ASW,ZFW,E135,,,,,Unknown,,,,,,,Not Reported,"KILLEEN, TX (ILE)",", E135, MMAS-DFW, DECLARED A UNSPECIFIED MEDICAL EMERGENCY WHILE ENROUTE TO DFW. ACFT DIVERTED TO ILE AND LANDED WITHOUT FURTHER INCIDENT AT 1234Z. 03/14/2019 1237Z",,,,,,,
565255,"AIR CARRIER OR TAXI OCCURRENCE | AWI3846 | WASHINGTON, DC (IAD) 03-14-2019 1250Z",,AIR CARRIER OR TAXI OCCURRENCE,3/14/2019 12:50,,,38.94744492,-77.45994568,WASHINGTON,DC,IAD,AEA,IAD,CRJ2,,,,,Unknown,,,,,,,Not Reported,"WASHINGTON, DC (IAD)",", CRJ2, IAD-LEX, ABORTED TAKEOFF DUE TO AN UNSPECIFIED CAUTION INDICATOR. AIRCRAFT EXITED THE RUNWAY TO TROUBLESHOOT AND DEPARTED WITHOUT INCIDENT. 03/14/2019 1250Z",,,,,,,
565256,"MEDICAL EMERGENCY - PASSENGER | AAY1688 | DES MOINES, IA (DSM) 03-14-2019 1300Z",,MEDICAL EMERGENCY - PASSENGER,3/14/2019 13:00,,,41.53397369,-93.66308594,DES MOINES,IA,DSM,ACE,DSM,A320,,,,,Unknown,,,,,,,Not Reported,"DES MOINES, IA (DSM)",", A320, PGD-DSM, DECLARED A MEDICAL EMERGENCY FOR AN UNRESPONSIVE 61 YO MALE PASSENGER. ACFT LANDED RWY 23 AT 1332Z AND TAXIED TO THE GATE WITHOUT FURTHER INCIDENT. 03/14/2019 1300Z",,,,,,,
565527,"LASER EVENT | ASA108 | SEATTLE, WA (SEA) 03-16-2019 1119Z",,LASER EVENT,3/16/2019 11:19,,,47.44989014,-122.3117752,SEATTLE,WA,SEA,ANM,MOR/S46 @ 0455 PDT,B739,,,,,Unknown,,,,,,,Not Reported,"SEATTLE, WA (SEA)","B739, ANCHORAGE, AK (PANC) - SEA, WAS ILLUMINATED BY A GREEN LASER FROM THE 1 O'CLOCK POSITION WHILE SE BOUND AT 11,000 FEET 20 NW SEA. NO INJURIES REPORTED. PORT OF SEATTLE NOTIFIED AT 206-625-501 03/16/20",19 111,9Z,,,,,
565534,"GENERAL AVIATION OCCURRENCE | N417PS | SAN JUAN, PUERTO RICO (SIG) 03-16-2019 1347Z",,GENERAL AVIATION OCCURRENCE,3/16/2019 13:47,,,18.45677757,-66.0984726,SAN JUAN,PUERTO RICO,SIG,ASO,SIG,CRUZ,,,,,Unknown,,,,,,,Not Reported,"SAN JUAN, PUERTO RICO (SIG)","CRUZ, DEPARTED AND REPORTED A HIGH OIL TEMPERATURE INDICATION AND SMOKE IN THE COCKPIT. AIRCRAFT RETURNED AND LANDED SAFELY. 03/16/2019 1347Z",,,,,,,
565536,"AIR CARRIER OR TAXI OCCURRENCE | SWA5326 | PHOENIX, AZ (PHX) 03-16-2019 1505Z",,AIR CARRIER OR TAXI OCCURRENCE,3/16/2019 15:05,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/PHX @ 0810 PDT,B737,,,,,Unknown,,,,,,,Not Reported,"PHOENIX, AZ (PHX)",", B737, SAN-BNA, DIVERTED TO PHX, DECLARED AN EMERGENCY DUE TO A PRESSURIZATION PROBLEM. CRASH PHONE ACTIVATED. AIRCRAFT LANDED AND TAXIED TO PARKING WITHOUT INCIDENT. 03/16/2019 1505Z",,,,,,,
565541,"MEDICAL EMERGENCY - PASSENGER | CRK68 | LOS ANGELES, CA (LAX) 03-16-2019 1545Z",,MEDICAL EMERGENCY - PASSENGER,3/16/2019 15:45,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,FAA OPS @ 0848 PDT,A359,,,,,Unknown,,,,,,,Not Reported,"LOS ANGELES, CA (LAX)","A359, CDC REPORTED CHINA REGISTERED BAUHINIA 68, A359, HONG KONG - LAX, A PAX PASSED AWAY UNDER UNKN CIRCUMSTANCES. FLIGHT CONTINUED TO LAX AND LANDED WITHOUT FURTHER INCIDENT. CDC WILL CONTINUE TO INVESTIGA",TE THE,INC,IDENT.,3,/16/2019 1545Z,,
565543,"GENERAL AVIATION OCCURRENCE | N478ER | PORTLAND, OR (HIO) 03-16-2019 1610Z",,GENERAL AVIATION OCCURRENCE,3/16/2019 16:10,,,45.54212189,-122.9507217,PORTLAND,OR,HIO,ANM,MOR/HIO @ 0913 PDT,C172,,,,,Unknown,,,,,,,Not Reported,"PORTLAND, OR (HIO)","C172, ABORTED TAKEOFF DUE TO POSSIBLE ENGINE ROUGHNESS. 03/16/2019 1610Z",,,,,,,
565545,"MISCELLANEOUS | NAPLES, FL (APF) 03-16-2019 1424Z",,MISCELLANEOUS,3/16/2019 14:24,,,26.1420358,-81.7948103,NAPLES,FL,APF,ASO,APF,,,,,,Unknown,,,,,,,Not Reported,"NAPLES, FL (APF)","CANT EVENT REPORTED BY RSW WHEN SEPARATION WAS LOST BETWEEN N8382Z, PA28 AND EJM229, C750, BOTH DEPARTING APF. CLOSEST PROXIMITY REPORTED AS .5 MILE LATERAL AND 0 FEET VERTICAL. 03/16/2019 1424Z",,,,,,,
565550,"GENERAL AVIATION OCCURRENCE | N35834 | MOLINE, IL (MLI) 03-16-2019 1602Z",,GENERAL AVIATION OCCURRENCE,3/16/2019 16:02,,,41.44827652,-90.50753021,MOLINE,IL,MLI,AGL,MLI MOR,PA31,,,,,Unknown,,,,,,,Not Reported,"MOLINE, IL (MLI)","PA31, REPORTED A GEAR ISSUE WHILE INBOUND RUNWAY 27. AIRCRAFT DID A FLY-BY AND WAS ADVISED GEAR APPEARED DOWN. AFTER LANDING RUNWAY 27 WITHOUT INCIDENT, PILOT INFORMED ATC THAT THE NOSE GEAR WOULD NOT DEPLO",Y AND,HAD,TO BE,MAN,UALLY LOWERED. 03/16/2019 1602Z,,
565552,"MEDICAL EMERGENCY - PASSENGER | FFT534 | INDIANAPOLIS, IN (IND) 03-16-2019 1610Z",,MEDICAL EMERGENCY - PASSENGER,3/16/2019 16:10,,,39.71730423,-86.29463959,INDIANAPOLIS,IN,IND,AGL,ZAU; IND ATCT,A320,,,,,Unknown,,,,,,,Not Reported,"INDIANAPOLIS, IN (IND)","A320, DEN-DCA, DIVERTED TO IND DUE TO A MEDICAL EMERGENCY FOR A 13-YEAR-OLD FEMALE PASSENGER HAVING AN ALLERGIC REACTION. MEDIAL PERSONNEL REQUESTED AT THE GATE. AIRCRAFT LANDED WITHOUT INCIDENT AT 1610Z. 0",3/16/2002,19,1610Z,,,,
565559,"GENERAL AVIATION OCCURRENCE | N337ZZ | GULFPORT, MS (GPT) 03-16-2019 1734Z",,GENERAL AVIATION OCCURRENCE,3/16/2019 17:34,,,30.40727806,-89.07008362,GULFPORT,MS,GPT,ASO,GPT,M20P,,,,,Unknown,,,,,,,Not Reported,"GULFPORT, MS (GPT)","M20P, REPORTED A FAULTY GEAR INDICATOR LIGHT AND LANDED WITHOUT INCIDENT. 03/16/2019 1734Z",,,,,,,
565561,"AIR CARRIER OR TAXI OCCURRENCE | FDX1413 | HONOLULU, HI (HNL) 03-16-2019 1750Z",,AIR CARRIER OR TAXI OCCURRENCE,3/16/2019 17:50,,,21.31782722,-157.9202576,HONOLULU,HI,HNL,AWP,MOR/HCF @ 1108 PDT,MD11,,,,,Unknown,,,,,,,Not Reported,"HONOLULU, HI (HNL)",", MD11, REQUESTED ARFF VEHICLES UPON LANDING DUE TO A LOW TIRE PRESSURE INDICATION. HCF TRACON DECLARED AN EMERGENCY AND EMERGENCY VEHICLES WERE STANDING BY WHEN FDX1413 LANDED WOI AND TERMINATED THE EMERGEN",CY. 03,/16/,2019 1,750,Z,,
565568,"AIR CARRIER OR TAXI OCCURRENCE | AIRADS7 | SAN DIEGO, CA (SAN) 03-16-2019 1833Z",,AIR CARRIER OR TAXI OCCURRENCE,3/16/2019 18:33,,,32.73355484,-117.1896668,SAN DIEGO,CA,SAN,AWP,MYF ATCT/JOEL @ 1229PDT,PA-18 CUB,,,,,Unknown,,,,,,,Not Reported,"SAN DIEGO, CA (SAN)",", N83517, PA-18 CUB, SEE-SEE, BANNER TOW SEPARATED FROM ACFT DURING FLIGHT. BANNER HOOK FELL INTO RESIDENTIAL ROOF ON BERGEN STREET AND THE BANNER FELL ONTO RESIDENTIAL PROPERTY ON ARVINELS STREET, SAN DIEGO",. NO G,ROUN,D INJU,RIE,"S REPORTED. EXTENT OF DAMAGE TO PROPERTY UNKN. ACFT LANDED WITHOUT FURTHER INCIDENT GILLESPIE FIELD ARPT, SAN DIEGO. SAN DIEGO PD ON SCENE 03/16/2019 1833Z",,
565570,"AIR CARRIER OR TAXI OCCURRENCE | TMC470 | LOUISVILLE, KY (SDF) 03-16-2019 2025Z",,AIR CARRIER OR TAXI OCCURRENCE,3/16/2019 20:25,,,38.17408752,-85.73649597,LOUISVILLE,KY,SDF,ASO,SDF,BE40,,,,,Unknown,,,,,,,Not Reported,"LOUISVILLE, KY (SDF)","BE40, ABORTED TAKEOFF DUE TO AN UNSPECIFIED WARNING LIGHT INDICATION AND RETURNED TO THE RAMP WITHOUT INCIDENT. 03/16/2019 2025Z",,,,,,,
565061,"SECURITY EVENT - GROUND | SWA814 | SAN DIEGO, CA (SAN) 03-12-2019 1900Z",,SECURITY EVENT - GROUND,3/12/2019 19:00,,,32.73355484,-117.1896668,SAN DIEGO,CA,SAN,AWP,ARPTS OPS @ 1156PST,B737,,,,,Unknown,,,,,,,Not Reported,"SAN DIEGO, CA (SAN)","N282WN, B737, SWA814, N282WN, AT GATE10 REQUESTED FIRE DEPARTMENT ASSISTANCE DUE TO FIRE/SMOKE INDICATION, ALERT II DECLARED AT 1840Z, ACN. ALERT II CANCELED AT 1848Z PER AIRPORT OPS. SMOKE ALARM IN FLIGHT",DECK W,AS F,ROM BE,LLY,OF AIRCRAFT/CARGO. A BAG CONTAINING A BATTERY OR VAPE PEN CAUGHT FIRE. 03/12/2019 1900Z,,
565062,"GENERAL AVIATION ACCIDENT/INCIDENT | N7433Y | NEWARK, OH (VTA) 03-12-2019 1830Z",,GENERAL AVIATION ACCIDENT/INCIDENT,3/12/2019 18:30,,,40.02466583,-82.46180725,NEWARK,OH,VTA,AGL,CMH FSDO,PA30,,,,1,Unknown,,,,,,,Not Reported,"NEWARK, OH (VTA)","PA30, GEAR UP OR GEAR COLLAPSED ON LANDING. POB",,,,,,,
565064,"MILITARY OCCURRENCE | FIST22 | LEMOORE, CA (NLC) 03-12-2019 1920Z",,MILITARY OCCURRENCE,3/12/2019 19:20,,,36.33312607,-119.9521637,LEMOORE,CA,NLC,AWP,MOR/ZOA @ 1224 PDT,F18,,,,,Unknown,,,,,,,Not Reported,"LEMOORE, CA (NLC)","F18, PILOT REPORTED HYDRAULICS MALFUNCTION. DEN AND NLC NOTIFIED. 03/12/2019 1920Z",,,,,,,
565078,"AIR CARRIER OR TAXI OCCURRENCE | GTI3163 | COVINGTON, KY (CVG) 03-12-2019 2030Z",,AIR CARRIER OR TAXI OCCURRENCE,3/12/2019 20:30,,,39.04883575,-84.66782379,COVINGTON,KY,CVG,ASO,CVG,B763,,,,,Unknown,,,,,,,Not Reported,"COVINGTON, KY (CVG)",", B763, CVG-MIA, DECLARED AN EMERGENCY AND RETURNED TO CVG DUE TO A PRESSURIZATION ISSUE. AIRCRAFT LANDED WITHOUT INCIDENT. 03/12/2019 2030Z",,,,,,,
565080,"AIR CARRIER OR TAXI OCCURRENCE | JBU471 | BOSTON, MA (BOS) 03-12-2019 2103Z",,AIR CARRIER OR TAXI OCCURRENCE,3/12/2019 21:03,,,42.36294556,-71.0063858,BOSTON,MA,BOS,ANE,BOS,A320,,,,,Unknown,,,,,,,Not Reported,"BOSTON, MA (BOS)","N# NOT REPORTED, A320, BOS-SJC, CANCELLED TAKEOFF CLEARANCE DUE TO A STANDING PASSENGER. AIRCRAFT LATER DEPARTED WITHOUT INCIDENT. 03/12/2019 2103Z",,,,,,,
565081,"GENERAL AVIATION OCCURRENCE | N351VJ | FORT LAUDERDALE, FL (FLL) 03-12-2019 2155Z",,GENERAL AVIATION OCCURRENCE,3/12/2019 21:55,,,26.07166672,-80.14969635,FORT LAUDERDALE,FL,FLL,ASO,ZMA,CL35,,,,,Unknown,,,,,,,Not Reported,"FORT LAUDERDALE, FL (FLL)","CL35, FLL-IAD, RETURNED TO FLL DUE TO A LEFT ENGINE FUEL PRESSURE ISSUE. AIRCRAFT LANDED WITHOUT INCIDENT. 03/12/2019 2155Z",,,,,,,
565094,"MILITARY OCCURRENCE | ALLEY25 | HUNTSVILLE, AL (HSV) 03-12-2019 2145Z",,MILITARY OCCURRENCE,3/12/2019 21:45,,,34.63719559,-86.77505493,HUNTSVILLE,AL,HSV,ASO,HSV,BE40,,,,,Unknown,,,,,,,Not Reported,"HUNTSVILLE, AL (HSV)",", BE40, PERFORMING PATTERN WORK AT HSV, REPORTED FLIGHT CONTROL ISSUES. AIRCRAFT DECLARED AN EMERGENCY AND LANDED RUNWAY 36L SAFELY WITH HOT BRAKE, EXITED AT W2 AND SHUT DOWN ENGINES. AIRCRAFT EVENTUALLY TAX",IED TO,THE,RAMP.,3,/12/2019 2145Z,,
565095,"UAS/DRONE INCIDENT | NEW YORK, NY (JRA) 03-12-2019 2250Z",,UAS/DRONE INCIDENT,3/12/2019 22:50,,,40.75454712,-74.00708008,NEW YORK,NY,JRA,AEA,LGA,,,,,,Unknown,,,,,,,Not Reported,"NEW YORK, NY (JRA)",VIDUAL REPORTED A UAS AT 200 FEET ABOVE JRA. NYPD AVIATION NOTIFIED. 03/12/2019 2250Z,,,,,,,
565096,"AIR CARRIER OR TAXI OCCURRENCE | DAL1101 | NEW YORK, NY (JFK) 03-12-2019 2318Z",,AIR CARRIER OR TAXI OCCURRENCE,3/12/2019 23:18,,,40.63992691,-73.77869415,NEW YORK,NY,JFK,AEA,DELTA AIR LINES,A320,,,,,Unknown,,,,,,,Not Reported,"NEW YORK, NY (JFK)",", A320, AUS-JFK, REPORTED AN ELEVATED HYDRAULIC TEMPERATURE INDICATOR. AIRCRAFT LANDED AND TAXIED TO THE RAMP WITHOUT INCIDENT. 03/12/2019 2318Z",,,,,,,
565097,"GENERAL AVIATION OCCURRENCE | N3119R | BAKERSFIELD, CA (BFL) 03-12-2019 2310Z",,GENERAL AVIATION OCCURRENCE,3/12/2019 23:10,,,35.43386078,-119.057663,BAKERSFIELD,CA,BFL,AWP,MOR/BFL @ 1626PST,C182,,,,,Unknown,,,,,,,Not Reported,"BAKERSFIELD, CA (BFL)","C182, VNY -RHV, N3119R DECLARED ALTERNATOR FAILURE NEAR THE BFL AIRPORT. PILOT REFUSED TO LAND AT A NEARBY AIRPORT AND WANTED TO GO TO HIS DESTINATION INSTEAD. PILOT TURNED OFF RADIO TO SAVE BATTERY. 03/12/",2019 2,310Z,,,,,
565098,"MILITARY OCCURRENCE | ROPER33 | MARYSVILLE, CA (BAB) 03-12-2019 2329Z",,MILITARY OCCURRENCE,3/12/2019 23:29,,,39.13610077,-121.4365845,MARYSVILLE,CA,BAB,AWP,MOR/NCT @ 1629PDT,T38,,,,,Unknown,,,,,,,Not Reported,"MARYSVILLE, CA (BAB)",", T38, BAB -BAB , ROPER33/T38 WAS AN EMERGENCY INBOUND TO BAB DUE TO ENGINE MALFUNCTION. LWOI AT 2318Z. 2 PEOPLE ON BOARD 30 MINUTES OF FUEL REMAINING 03/12/2019 2329Z",,,,,,,
565111,"GENERAL AVIATION OCCURRENCE | CONN698 | ORLANDO, FL (SFB) 03-13-2019 0053Z",,GENERAL AVIATION OCCURRENCE,3/13/2019 0:53,,,28.77697182,-81.23491669,ORLANDO,FL,SFB,ASO,SFB,PA44,,,,,Unknown,,,,,,,Not Reported,"ORLANDO, FL (SFB)",", PA44, ABORTED TAKEOFF DUE TO LACK OF FULL POWER IN ONE ENGINE. AIRCRAFT TAXIED BACK AND DEPARTED SAFELY. 03/13/2019 0053Z",,,,,,,
565326,"AIR CARRIER OR TAXI OCCURRENCE | DAL668 | NEW YORK, NY (LGA) 03-14-2019 2123Z",,AIR CARRIER OR TAXI OCCURRENCE,3/14/2019 21:23,,,40.77724838,-73.872612,NEW YORK,NY,LGA,AEA,LGA,,,,,,,,,,,,,,"NEW YORK, NY (LGA)","A320, ATL-LGA, REPORTED AN UNSPECIFIED MECHANICAL ISSUE. AIRCRAFT LANDED WITHOUT INCIDENT. 03/14/2019 2123Z",,,,,,,
565333,"MEDICAL EMERGENCY - PASSENGER | ASA1426 | LOS ANGELES, CA (LAX) 03-14-2019 2245Z",,MEDICAL EMERGENCY - PASSENGER,3/14/2019 22:45,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,MOR/ZLA @ 1549PST,A320,,,,,Unknown,,,,,,,Not Reported,"LOS ANGELES, CA (LAX)",", A320, SEA-LAX, 50 Y/O/M PAX, UNCONSCIOUS AND PUT ON OXYGEN. REQUESTING PARAMEDICS AT GATE. GATE NUMBER 60; LWOI 03/14/2019 2245Z",,,,,,,
565335,"MEDICAL EMERGENCY - PASSENGER | DAL2209 | LOS ANGELES, CA (LAX) 03-14-2019 2300Z",,MEDICAL EMERGENCY - PASSENGER,3/14/2019 23:00,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,MOR/ZLA @ 1614PST,B739,,,,,Unknown,,,,,,,Not Reported,"LOS ANGELES, CA (LAX)",", B739, MSP-LAX, REQUESTING RWY 24R AND MEDICAL ASSISTANCE AT THE GATE; UNKN AGE/SEX/CONDITION OF PAX...UPDATE FEMALE PASSENGER (MID 30S) ON BOARD HYPERVENTILATING. A/C LANDED RY24R AT 2333Z AND TAXIED TO GA",TE 37A,03/,14/201,9 2,300Z,,
565342,"BIRD/WILDLIFE STRIKE | DAL1075 | ATLANTA, GA (ATL) 03-15-2019 0009Z",,BIRD/WILDLIFE STRIKE,3/15/2019 0:09,,,33.63669968,-84.42786407,ATLANTA,GA,ATL,ASO,ATL,MD80,,,,,Unknown,,,,,,,Not Reported,"ATLANTA, GA (ATL)",", MD80, CHS-ATL, REPORTED A BIRD STRIKE LANDING RUNWAY 10. DAMAGE",,,,,,,
565344,"AIR CARRIER OR TAXI OCCURRENCE | ASH6178 | HOUSTON, TX (IAH) 03-15-2019 0017Z",,AIR CARRIER OR TAXI OCCURRENCE,3/15/2019 0:17,,,29.7604267,-95.3698028,HOUSTON,TX,IAH,ASW,IAH MOR,E175,,,,,Unknown,,,,,,,Not Reported,"HOUSTON, TX (IAH)",", E175, ABORTED TAKEOFF RWY 27, DUE TO CREW REPORTED 'I CAS' MESSAGE WAS REASON FOR ABORT. 03/15/2019 0017Z",,,,,,,
565351,"AIR CARRIER OR TAXI OCCURRENCE | ASQ4397 | CHICAGO, IL (ORD) 03-15-2019 0113Z",,AIR CARRIER OR TAXI OCCURRENCE,3/15/2019 1:13,,,41.8781136,-87.6297982,CHICAGO,IL,ORD,AGL,C90 MOR,CRJ,,,,51,Unknown,,,,,,,Not Reported,"CHICAGO, IL (ORD)",", CRJ, ORD-ABE, DECLARED AN EMERGENCY AND RETURNING TO ORD, DUE TO PROBLEM WITH WING LEADING EDGE FLAP MALFUNCTION. EMERGENCY EQUIPMENT ON SDBY, ACFT LANDED RWY 28C W/O INCIDENT AT 0133Z. AND TAXIED UNDER ES",CORT T,O GA,TE F3,W/O,FURTHER INCIDENT. 03/15/2019 0113Z,,
565358,"BIRD/WILDLIFE STRIKE | SKW3758 | CEDAR RAPIDS, IA (CID) 03-15-2019 0159Z",,BIRD/WILDLIFE STRIKE,3/15/2019 1:59,,,41.88468933,-91.71080017,CEDAR RAPIDS,IA,CID,ACE,CID MOR,CRJ7,,,,,Unknown,,,,,,,Not Reported,"CEDAR RAPIDS, IA (CID)",", CRJ7, REPORTED STRIKING A BIRD 1 MILE OFF THE APCH END OF RWY 27 ON THE RIGHT SIDE OF THE ACFT. NO DAMAGE REPORTED TO ACFT. ACFT TAXIED TO GATE W/O ASSISTANCE. 03/15/2019 0159Z",,,,,,,
565112,"AIR CARRIER OR TAXI OCCURRENCE | CPZ6045 | SAN FRANCISCO, CA (SFO) 03-13-2019 0114Z",,AIR CARRIER OR TAXI OCCURRENCE,3/13/2019 1:14,,,37.61880493,-122.3754196,SAN FRANCISCO,CA,SFO,AWP,MOR/SFO @ 1817 PDT,E75L,,,,,Unknown,,,,,,,Not Reported,"SAN FRANCISCO, CA (SFO)",", E75L, WAS CLEARED FOR TAKE-OFF ON RWY 28L. THE AIRCRAFT BEGAN TAKE-OFF ROLL AND THEN ABORTED AFTER RECEIVING CAUTION MESSAGES. CPZ6045 EXITED RWY 28L AT TWY P. 03/13/2019 0114Z",,,,,,,
565113,"BIRD/WILDLIFE STRIKE | METRO 7 | MONROE, LA (MLU) 03-13-2019 0049Z",,BIRD/WILDLIFE STRIKE,3/13/2019 0:49,,,32.51086044,-92.03766632,MONROE,LA,MLU,ASW,MLU,EC135,,,,,Unknown,,,,,,,Not Reported,"MONROE, LA (MLU)",", EC135, REPORTED A BIRD STRIKE 10 SE INBOUND FOR LANDING. LANDED MLU WITHOUT ISSUE. DAMAGE",,,,,,,
565114,"MILITARY OCCURRENCE | TORCH41 | PEORIA, IL (PIA) 03-13-2019 0115Z",,MILITARY OCCURRENCE,3/13/2019 1:15,,,40.66419601,-89.69325256,PEORIA,IL,PIA,AGL,PIA,C130,,,,,Unknown,,,,,,,Not Reported,"PEORIA, IL (PIA)",", C130, PILOT DECLARED AN EMERGENCY ON A 4 MI FINAL DUE TO AN ENGINE OUT. NO ASSISTANCE REQUESTED. ACFT LANDED W/O INCIDENT AT 0118Z. 03/13/2019 0115Z",,,,,,,
565128,"MEDICAL EMERGENCY - PASSENGER | AAL745 | NEWARK, NJ (EWR) 03-13-2019 0500Z",,MEDICAL EMERGENCY - PASSENGER,3/13/2019 5:00,,,40.69247818,-74.16868591,NEWARK,NJ,EWR,AEA,EWR,A321,,,,,Unknown,,,,,,,Not Reported,"NEWARK, NJ (EWR)","A321, REPORTED A MEDICAL EMERGENCY AND LANDED WITHOUT INCIDENT. 03/13/2019 0500Z",,,,,,,
565129,"LASER EVENT | ASA1056 | LOS ANGELES, CA (LAX) 03-13-2019 0635Z",,LASER EVENT,3/13/2019 6:35,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,MOR/SCT @ 2347 PDT,A21N,,,,,Unknown,,,,,,,Not Reported,"LOS ANGELES, CA (LAX)",", A21N, SEA - LAX, WAS ILLUMINATED BY A GREEN LASER OFF THE LEFT SIDE WHILE ENE BOUND AT 3,500 FEET 7 ENE LAX. NO INJURIES REPORTED. LAPD AVIATION NOTIFIED. 03/13/2019 0635Z",,,,,,,
565130,"MEDICAL EMERGENCY - PASSENGER | FFT292 | TAMPA, FL (TPA) 03-13-2019 0815Z",,MEDICAL EMERGENCY - PASSENGER,3/13/2019 8:15,,,27.9754715,-82.5332489,TAMPA,FL,TPA,ASO,TPA,A320,,,,,Unknown,,,,,,,Not Reported,"TAMPA, FL (TPA)","A320, DEN-TPA, REPORTED A PASSENGER MEDICAL EMERGENCY AND LANDED WITHOUT INCIDENT. 03/13/2019 0815Z",,,,,,,
565270,"AIR CARRIER OR TAXI OCCURRENCE | AAL2444 | DALLAS-FORT WORTH, TX (DFW) 03-14-2019 1555Z",,AIR CARRIER OR TAXI OCCURRENCE,3/14/2019 15:55,,,32.89723206,-97.03769684,DALLAS-FORT WORTH,TX,DFW,ASW,DFW MOR,MD83,,,,,Unknown,,,,,,,Not Reported,"DALLAS-FORT WORTH, TX (DFW)",", MD83, DFW-STL, WAS UNABLE TO PRESSURIZE CABIN AFTER DEPARTURE. AIRCRAFT RETURNED TO DFW OVERWEIGHT AND LANDED RUNWAY 31R WITHOUT FURTHER INCIDENT. 03/14/2019 1555Z",,,,,,,
565271,"AIR CARRIER OR TAXI OCCURRENCE | ASA991 | NEW YORK, NY (JFK) 03-14-2019 1600Z",,AIR CARRIER OR TAXI OCCURRENCE,3/14/2019 16:00,,,40.63992691,-73.77869415,NEW YORK,NY,JFK,AEA,,B739,,,,,Unknown,,,,,,,Not Reported,"NEW YORK, NY (JFK)","B739, JFK-LAX, ABORTED TAKEOFF DUE TO AN UNSPECIFIED ISSUE. AIRCRAFT TAXIED BACK TO THE GATE AND DEPARTED. 03/14/2019 1600Z",,,,,,,
565272,"BIRD/WILDLIFE STRIKE | DAL1270 | SYRACUSE, NY (SYR) 03-14-2019 1600Z",,BIRD/WILDLIFE STRIKE,3/14/2019 16:00,,,43.11119461,-76.10630798,SYRACUSE,NY,SYR,AEA,SYR,MD90,,,,,Unknown,,,,,,,Not Reported,"SYRACUSE, NY (SYR)",", MD90, SYR-ATL, STRUCK A BIRD ON DEPARTURE FROM RUNWAY 10 AT 1,200 FEET. AIRCRAFT CONTINUED TO DESTINATION. DAMAGE",,,,,,,
565287,"GENERAL AVIATION OCCURRENCE | N160TM | EAGLE, CO (EGE) 03-14-2019 1651Z",,GENERAL AVIATION OCCURRENCE,3/14/2019 16:51,,,39.64274979,-106.915947,EAGLE,CO,EGE,ANM,MOR/EGE @ 1000 PST,GLF4,,,,,Unknown,,,,,,,Not Reported,"EAGLE, CO (EGE)","GLF4, EGEABORTED TAKEOFF DUE TO A CONFIGURATION INDICATION LIGHT. 03/14/2019 1651Z",,,,,,,
565288,"VEHICLE/PEDESTRIAN DEVIATION | PLOW650 | INDIANAPOLIS, IN (IND) 03-11-2019 1241Z",,VEHICLE/PEDESTRIAN DEVIATION,3/11/2019 12:41,,,39.71730423,-86.29463959,INDIANAPOLIS,IN,IND,AGL,IND,,,,,,Unknown,,,,,,,Not Reported,"INDIANAPOLIS, IN (IND)",OF PLOWS ENTERED TAXIWAYS GOLF AND MIKE WITHOUT ATC AUTHORIZATION. NO IMPACT TO ACFT REPORTED. 03/11/2019 1241Z,,,,,,,
565289,"MEDICAL EMERGENCY - PASSENGER | ASA746 | KANSAS CITY, MO (MCI) 03-14-2019 1711Z",,MEDICAL EMERGENCY - PASSENGER,3/14/2019 17:11,,,39.29761124,-94.71389008,KANSAS CITY,MO,MCI,ACE,MCI MOR,B739,,,,,Unknown,,,,,,,Not Reported,"KANSAS CITY, MO (MCI)","B739, SEA-ATL, DIVERTED TO MCI DUE TO A 70-YEAR-OLD MALE PASSENGER WITH HEART ATTACK SYMPTOMS. DOCTOR AND NURSE ON BOARD ASSISTING PASSENGER. AIRCRAFT LANDED MCI RUNWAY 27 AT 1711Z. 03/14/2019 1711Z",,,,,,,
565575,"AIR CARRIER OR TAXI OCCURRENCE | SWA4436 | TAMPA, FL (TPA) 03-16-2019 1955Z",,AIR CARRIER OR TAXI OCCURRENCE,3/16/2019 19:55,,,27.9754715,-82.5332489,TAMPA,FL,TPA,ASO,ZJX,B737,,,,,Unknown,,,,,,,Not Reported,"TAMPA, FL (TPA)",", B737, MKE-TPA, REPORTED A FLAP ISSUE AND LANDED WITHOUT INCIDENT THEN TAXIED TO THE RAMP. 03/16/2019 1955Z",,,,,,,
